hole_id,depth_m,dip,azimuth,grid,method,survey_company,survey_date,hole_id_raw
OVD011E,150.0,-67.1,237.0,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,155.0,-67.1,236.8,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,160.0,-67.2,236.7,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,165.0,-67.2,236.6,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,170.0,-67.2,236.1,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,175.0,-67.2,236.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,180.0,-67.1,235.8,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,185.0,-67.0,235.7,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,190.0,-67.1,235.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,195.0,-67.0,234.5,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,200.0,-66.9,233.8,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,205.0,-66.8,233.3,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,210.0,-66.8,233.0,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,215.0,-66.8,232.9,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,220.0,-66.6,233.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,225.0,-66.6,232.9,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,230.0,-66.8,232.9,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,235.0,-66.7,233.1,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,240.0,-66.6,233.3,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,245.0,-66.5,233.5,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,250.0,-66.6,233.5,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,255.0,-66.8,233.7,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,260.0,-66.7,233.3,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,265.0,-66.6,233.5,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,270.0,-66.5,233.9,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,275.0,-66.6,234.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,280.0,-66.7,234.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,285.0,-66.6,234.2,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,290.0,-66.6,234.5,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,295.0,-66.5,234.5,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,300.0,-66.6,234.7,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,305.0,-66.5,234.9,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,310.0,-66.7,234.8,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD011E,315.5,-66.7,234.8,WGS84_46N,GM,Ragnarok Investment LLC,9/23/2025,OVD011E
OVD013E,0.0,-77.0,235.0,WGS84_46N,GM,Ragnarok Investment LLC,,OVD013E
OVD013E,268.0,-77.0,235.0,WGS84_46N,GM,Ragnarok Investment LLC,,OVD013E
MU2501,0.0,-44.0,189.1,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,5.0,-44.1,188.9,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,10.0,-44.3,189.2,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,15.0,-44.4,189.7,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,20.0,-44.2,190.0,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,25.0,-43.8,189.9,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,30.0,-43.7,190.2,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,35.0,-43.8,190.2,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,40.0,-43.8,190.4,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,45.0,-43.7,190.3,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,50.0,-43.4,190.4,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,55.0,-43.3,190.4,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,60.0,-43.2,190.3,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,65.0,-42.9,190.3,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,70.0,-42.8,190.3,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,75.0,-42.5,190.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,80.0,-42.3,190.8,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,85.0,-41.9,191.0,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,90.0,-41.8,191.1,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,95.0,-41.6,191.2,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,100.0,-41.5,191.2,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,105.0,-41.2,191.4,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,110.0,-41.2,191.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,115.0,-40.8,191.7,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,120.0,-40.4,191.8,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,125.0,-40.2,191.9,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,130.0,-39.8,191.9,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,135.0,-39.7,192.0,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,140.0,-39.5,192.1,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,145.0,-39.2,192.2,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,150.0,-39.0,192.4,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,155.0,-39.0,192.5,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,160.0,-38.7,192.5,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,165.0,-38.6,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,170.0,-38.4,192.7,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,175.0,-38.5,192.8,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,180.0,-38.3,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,185.0,-38.0,192.8,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,190.0,-37.8,192.8,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,195.0,-37.6,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,200.0,-37.4,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,205.0,-37.4,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,210.0,-37.4,192.4,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,215.0,-37.4,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,220.0,-37.2,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,225.0,-37.0,192.5,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,230.0,-36.9,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,235.0,-36.8,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,240.0,-36.6,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,245.0,-36.4,192.6,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,250.0,-36.1,192.7,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2501,258.5,-36.1,192.7,WGS84_46N,GM,Ragnarok Investment LLC,10/9/2025,MU2501
MU2502,0.0,-59.9,189.4,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,5.0,-59.8,189.4,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,10.0,-60.0,189.3,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,15.0,-60.0,189.4,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,20.0,-60.0,189.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,25.0,-60.0,189.3,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,30.0,-59.9,189.3,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,35.0,-59.8,189.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,40.0,-59.9,189.6,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,45.0,-59.6,189.6,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,50.0,-59.7,189.8,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,55.0,-59.6,189.7,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,60.0,-59.6,189.7,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,65.0,-59.6,189.7,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,70.0,-59.5,189.9,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,75.0,-59.6,189.7,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,80.0,-59.6,189.8,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,85.0,-59.5,189.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,90.0,-59.3,189.4,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,95.0,-59.2,189.3,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,100.0,-58.9,189.4,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,105.0,-59.0,189.3,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,110.0,-58.8,189.3,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,115.0,-58.6,189.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,120.0,-58.4,189.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,125.0,-58.3,189.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,130.0,-58.3,189.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,135.0,-58.2,189.6,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,140.0,-58.3,189.7,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,145.0,-58.1,189.8,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,150.0,-58.0,189.8,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,155.0,-58.0,189.8,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,160.0,-58.0,190.1,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,165.0,-58.0,190.2,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,170.0,-58.1,190.2,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,175.0,-58.2,190.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,180.0,-58.1,190.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,185.0,-58.0,190.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,190.0,-57.9,190.5,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,195.0,-57.9,190.7,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,200.0,-57.9,190.6,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,205.0,-57.9,190.8,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,210.0,-57.9,190.9,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,215.0,-57.9,190.9,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,220.0,-58.0,190.9,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,225.0,-57.9,190.9,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,230.0,-58.0,191.1,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,235.0,-58.0,191.1,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,240.0,-58.0,191.0,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,245.0,-58.1,191.1,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,250.0,-58.0,191.1,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,255.0,-58.1,191.2,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,260.0,-58.2,191.2,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,265.0,-58.1,191.6,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
MU2502,270.0,-58.0,191.6,WGS84_46N,GM,Ragnarok Investment LLC,10/14/225,MU2502
CRS04,0.0,-70.1,41.4,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,5.0,-70.2,41.0,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,10.0,-70.3,41.2,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,15.0,-70.4,41.4,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,20.0,-70.3,41.1,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,25.0,-70.3,41.2,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,30.0,-70.3,41.3,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,35.0,-70.3,41.7,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,40.0,-70.4,41.4,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,45.0,-70.4,41.6,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,50.0,-70.4,42.0,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,55.0,-70.4,41.7,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,60.0,-70.4,41.3,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,65.0,-70.4,41.4,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,70.0,-70.4,41.5,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,75.0,-70.5,41.4,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,80.0,-70.5,41.6,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,85.0,-70.5,41.9,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,90.0,-70.4,41.9,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,95.0,-70.5,42.2,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,100.0,-70.5,42.2,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,105.0,-70.5,42.2,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,110.0,-70.5,42.1,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,115.0,-70.4,42.3,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,120.0,-70.6,42.2,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,125.0,-70.6,42.6,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,130.0,-70.7,42.6,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,135.0,-70.8,42.5,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,140.0,-70.7,42.8,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,145.0,-70.8,42.9,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
CRS04,171.5,-70.9,42.9,WGS84_46N,GM,Ragnarok Investment LLC,10/20/2025,CRS04
BS001,0.0,-75.4,45.7,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,5.0,-75.3,45.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,10.0,-75.3,45.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,15.0,-75.3,45.7,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,20.0,-75.5,45.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,25.0,-75.7,45.3,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,30.0,-75.7,45.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,35.0,-75.8,45.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,40.0,-75.8,45.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,45.0,-75.8,45.2,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,50.0,-75.9,45.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,55.0,-76.0,44.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,60.0,-76.0,44.9,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,65.0,-75.9,44.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,70.0,-75.8,44.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,75.0,-75.9,44.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,80.0,-75.9,44.2,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,85.0,-76.0,44.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,90.0,-76.1,44.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,95.0,-76.3,44.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,100.0,-76.2,43.8,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,105.0,-75.6,44.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,110.0,-75.9,44.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,115.0,-76.2,44.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,120.0,-76.2,44.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,125.0,-76.2,44.7,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,130.0,-76.2,45.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,135.0,-76.2,45.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,140.0,-76.2,45.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,145.0,-76.1,45.3,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,150.0,-76.2,45.3,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,155.0,-76.2,45.3,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,160.0,-76.2,45.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,165.0,-76.1,45.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,170.0,-76.2,45.7,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,175.0,-76.2,45.8,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,180.0,-76.2,46.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,185.0,-76.2,46.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,190.0,-76.1,46.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,195.0,-76.1,46.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,200.0,-76.1,46.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,205.0,-76.2,47.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,210.0,-76.2,47.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,215.0,-76.2,47.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,220.0,-76.1,47.3,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,225.0,-76.1,47.7,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,230.0,-76.2,47.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,235.0,-76.3,47.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,240.0,-76.3,47.8,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,245.0,-76.2,48.3,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,250.0,-76.1,48.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,255.0,-76.1,48.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,260.0,-76.1,49.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,265.0,-76.2,48.9,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,270.0,-76.2,49.2,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,275.0,-76.1,49.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,280.0,-76.0,49.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,285.0,-76.1,49.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,290.0,-76.2,49.7,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,295.0,-76.2,49.9,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,300.0,-76.2,50.1,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,305.0,-76.2,49.9,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,310.0,-76.3,49.8,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,315.0,-76.2,50.2,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,320.0,-76.3,50.3,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,325.0,-76.3,50.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,330.0,-76.3,50.8,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,335.0,-76.3,50.9,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,340.0,-76.3,50.9,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,345.0,-76.3,51.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,350.0,-76.3,51.7,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,355.0,-76.2,51.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,360.0,-76.2,51.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,365.0,-76.2,52.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,370.0,-76.2,51.9,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,375.0,-76.2,52.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,380.0,-76.2,52.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,385.0,-76.4,52.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,390.0,-76.2,52.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,395.0,-76.2,52.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,400.0,-76.2,53.2,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,405.0,-76.3,53.5,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,410.0,-76.1,53.4,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,415.0,-76.2,53.9,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,420.0,-76.2,54.2,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,425.0,-76.2,54.0,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
BS001,430.0,-76.2,54.6,WGS84_46N,GM,Ragnarok Investment LLC,11/2/2025,BS001
