sample_id,desc_id,raw_sample_id,raw_hole_id,raw_depth,source_file,analyst_or_lab,report_date,language,rock_name,rock_name_original,texture,minerals_json,alteration,opaque_minerals,description_text,join_method,qa_notes
42349,D0301,OVD15-140.6,OVD015,140.6,English 41 Petrographic and Mineragraphic description.docx,,,mn,Weakly mineralised and altered melanocratic gabbro porphyry,"Сулавтар хүдэржиж, хувирсан меланократ габбро порфир (Шигтгээ маягийн сулавтар хүдэржиж, хувирсан меланократ габбро)","Porphyritic; groundmass poikilo-ophitic, prismatic granular; massive","[{""mineral"": ""Altered plagioclase"", ""pct"": ""25-30""}, {""mineral"": ""Hornblende"", ""pct"": ""30-35""}, {""mineral"": ""Altered olivine (talc-serpentine pseudomorphs)"", ""pct"": ""30-35""}, {""mineral"": ""Biotite"", ""pct"": ""5-10""}, {""mineral"": ""Quartz"", ""pct"": ""1-3""}, {""mineral"": ""Ilmenite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""1-2""}, {""mineral"": ""Chromite"", ""pct"": ""rare""}, {""mineral"": ""Magnetite"", ""pct"": ""rare""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""1-2""}, {""mineral"": ""Pyrite"", ""pct"": ""1-2""}]","Serpentine, saussurite, talc, actinolite, carbonate, quartz; olivine to talc-serpentine pseudomorphs 2.0-5.0 mm",Ilmenite-chromite-magnetite-pyrrhotite-chalcopyrite paragenesis; pyrite-pyrrhotite-chalcopyrite lens 1x3 mm in carbonate lens; chalcopyrite micro-grains in talc-serpentine pseudomorphs,Porphyritic melanocratic gabbro (60-65% hornblende and altered-olivine phenocrysts) similar to OVD20-60.6; weak mineralisation with sulfide lens in carbonate.,label,
42368,D0302,OVD15-158.7,OVD015,158.7,English 41 Petrographic and Mineragraphic description.docx,,,mn,Weakly mineralised and altered fine- to medium-grained melanocratic gabbro (hornblende peridotite),"Сулавтар хүдэржиж, хувирсан жижиг дунд ширхэгтэй меланократ габбро (эвэр хуурмагт перидотит)","Poikilo-ophitic, ophitic, relict panidiomorphic; weakly parallel","[{""mineral"": ""Hornblende"", ""pct"": ""35-40""}, {""mineral"": ""Serpentine-talc pseudomorphs"", ""pct"": ""40-45""}, {""mineral"": ""Plagioclase"", ""pct"": ""10""}, {""mineral"": ""Biotite"", ""pct"": ""3-5""}, {""mineral"": ""Magnetite"", ""pct"": ""rare""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""rare""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""rare""}, {""mineral"": ""Chromite"", ""pct"": ""rare""}, {""mineral"": ""Ilmenite"", ""pct"": ""rare""}, {""mineral"": ""Pyrite"", ""pct"": ""1-2""}, {""mineral"": ""Apatite"", ""pct"": ""0.5""}]","Serpentine, saussurite, talc, chlorite, actinolite, rare carbonate",Chromite-ilmenite-magnetite-pyrite-pyrrhotite-chalcopyrite paragenesis; pyrite-chalcopyrite lens 0.5-1.0 mm rimmed by carbonate; thin pyrite veinlets rimming altered plagioclase,Weakly aligned melanocratic gabbro/peridotite: brown hornblende and talc-serpentine pseudomorphs after olivine (0.7-4.5 mm) with minor zoned plagioclase; weak mineralisation.,label,
42376,D0303,OVD15-165.5,OVD015,165.5,English 41 Petrographic and Mineragraphic description.docx,,,mn,Weakly mineralised and altered fine- to medium-grained hornblende peridotite,"Сулавтар хүдэржиж, хувирсан жижиг дунд ширхэгтэй эвэр хуурмагт перидотит","Poikilo-ophitic, relict panidiomorphic; weakly parallel","[{""mineral"": ""Talc-serpentine pseudomorphs"", ""pct"": ""40-45""}, {""mineral"": ""Hornblende"", ""pct"": ""35-40""}, {""mineral"": ""Altered olivine"", ""pct"": ""8-10""}, {""mineral"": ""Plagioclase"", ""pct"": ""8-10""}, {""mineral"": ""Biotite"", ""pct"": ""5-8""}, {""mineral"": ""Pyroxene"", ""pct"": ""few""}, {""mineral"": ""Magnetite"", ""pct"": ""few""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""1-2""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""0.5""}, {""mineral"": ""Chromite"", ""pct"": ""few""}, {""mineral"": ""Ilmenite"", ""pct"": ""few""}, {""mineral"": ""Pyrite"", ""pct"": ""few""}, {""mineral"": ""Apatite"", ""pct"": ""0.5""}]","Serpentinization: pseudomorphs plus weakly serpentinised olivine with serpentine-magnetite mesh veinlets along cleavage; saussurite, talc, chlorite, actinolite",Chromite-ilmenite-magnetite-pyrite-pyrrhotite-chalcopyrite paragenesis; magnetite veinlets in olivine; chalcopyrite-pyrrhotite lenses 0.4-1.0 mm (pyrrhotite dominant),Similar to OVD15-158.7 but with preserved partly-serpentinised olivine (0.5-3.0 mm) showing mesh-textured serpentine-magnetite veinlets; weak sulfide mineralisation.,label,
42388,D0304,OVD15-175.5a,OVD015,175.5,English 41 Petrographic and Mineragraphic description.docx,,,mn,Strongly mineralised and altered fine- to medium-grained hornblende peridotite (with lenses of weakly mineralised pyroxene-hornblende gabbrodiorite),"Хүчтэй хүдэржиж, хувирсан жижиг дунд ширхэгтэй эвэр хуурмагт перидотит. (Сулавтар хүдэржиж, хувирсан жижиг дунд ширхэгтэй пироксен-эвэр хуурмагт габбродиоритын линзтэй )","Porphyry-like, hypidiomorphic, poikilo-ophitic, ophitic; massive, lenticular","[{""mineral"": ""Talc-serpentine pseudomorphs"", ""pct"": ""30-35""}, {""mineral"": ""Hornblende"", ""pct"": ""25-30""}, {""mineral"": ""Altered mon. pyroxene"", ""pct"": ""5-10""}, {""mineral"": ""Biotite"", ""pct"": ""5-8""}, {""mineral"": ""Magnetite"", ""pct"": ""0.5""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""1-3""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Pyrite"", ""pct"": ""5-8""}, {""mineral"": ""Chromite"", ""pct"": ""rare""}, {""mineral"": ""Ilmenite"", ""pct"": ""rare""}]","Sericite, pelite, actinolite, chlorite; talc-serpentine pseudomorphs after olivine","Magnetite-chromite-pyrite-pyrrhotite-chalcopyrite paragenesis; chalcopyrite-pyrrhotite-pyrite lenses 1.0-4.0 mm in amphibole-serpentine-talc sections and along the gabbrodiorite contact; pyrite dominant in lenses, chalcopyrite veinlets crosscut them",Composite sample of three rock sections: main altered hornblende peridotite flanked by pyroxene-hornblende gabbrodiorite and strongly altered microgabbrodiorite as veins/lenses/xenoliths. Mineralisation concentrated in the peridotite and at contacts.,hole+depth+suffix,
42389,D0305,OVD15-175.5B,OVD015,175.5,English 41 Petrographic and Mineragraphic description.docx,,,mn,Weakly mineralised and altered fine- to medium-grained pyroxene-hornblende gabbrodiorite,"Сулавтар хүдэржиж, хувирсан жижиг дунд ширхэгтэй пироксен-эвэр хуурмагт габбродиорит","Hypidiomorphic, subophitic; massive, lenticular, veined","[{""mineral"": ""Altered plagioclase"", ""pct"": ""60-65""}, {""mineral"": ""Hornblende"", ""pct"": ""20-25""}, {""mineral"": ""Altered monoclinic pyroxene"", ""pct"": ""10-15""}, {""mineral"": ""Altered biotite"", ""pct"": ""5""}, {""mineral"": ""Ilmenite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""0.5""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""0.1""}, {""mineral"": ""Apatite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Sphene"", ""pct"": ""rare""}, {""mineral"": ""Sericite+pelite+actinolite+chlorite+carbonate (secondary)"", ""pct"": ""5-10""}]","Sericite, pelite, minor epidote-chlorite; large carbonate lenses 1-4 mm; second section almost fully muscovite-sericite pseudomorphed",Ilmenite-pyrite-pyrrhotite-chalcopyrite paragenesis; ilmenite phenocrysts dominant; sulfide micro-grains and micro-lenses with mafics; chalcopyrite in carbonate lenses,"Two-part rock: medium-grained pyroxene-hornblende gabbrodiorite (65-70%, hosts nearly all mineralisation) cemented by metasomatically strongly altered microgabbrodiorite (35-40%, only fine ilmenite). Abundant apatite needles.",hole+depth+suffix,
OVD015@175.4,D0306,OVD15-175.4,OVD015,175.4,English 41 Petrographic and Mineragraphic description.docx,,,mn,Weakly mineralised and altered fine- to medium-grained pyroxene-hornblende gabbrodiorite,"Сулавтар хүдэржиж, хувирсан жижиг дунд ширхэгтэй пироксен-эвэр хуурмагт габбродиорит","Hypidiomorphic, subophitic; massive, lenticular","[{""mineral"": ""Altered plagioclase"", ""pct"": ""60-65""}, {""mineral"": ""Hornblende"", ""pct"": ""15-20""}, {""mineral"": ""Altered monoclinic pyroxene"", ""pct"": ""15-20""}, {""mineral"": ""Altered biotite"", ""pct"": ""5""}, {""mineral"": ""Ilmenite"", ""pct"": ""1-2""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""rare""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""rare""}, {""mineral"": ""Pyrite"", ""pct"": ""1-2""}, {""mineral"": ""Apatite"", ""pct"": ""0.5""}, {""mineral"": ""Sphene"", ""pct"": ""rare""}, {""mineral"": ""Sericite+pelite+actinolite+chlorite+epidote+carbonate (secondary)"", ""pct"": ""5-10""}]","Sericite, saussurite, pelite; carbonate lenses 1-4 mm","Ilmenite-pyrite-pyrrhotite-chalcopyrite paragenesis; skeletal ilmenite with carbonate-filled interstices hosting chalcopyrite, prisms up to 10-15 mm long; pyrite-pyrrhotite-chalcopyrite lenses 1.0-8.0 mm (pyrite dominant, 0.5-3.5 mm)",Identical to OVD15-175.5B: altered plagioclase-hornblende-pyroxene gabbrodiorite with fine strongly-altered sections in lower abundance; sulfide-oxide lenses intergrown with rock-forming minerals and late carbonate.,label,
42392,D0307,OVD15-177.4,OVD015,177.4,English 41 Petrographic and Mineragraphic description.docx,,,mn,Strongly mineralised and altered fine- to medium-grained hornblende peridotite,"Хүчтэй хүдэржиж, хувирсан жижиг дунд ширхэгтэй эвэр хуурмагт перидотит","Poikilo-ophitic, relict panidiomorphic; massive","[{""mineral"": ""Talc-serpentine pseudomorphs"", ""pct"": ""40-45""}, {""mineral"": ""Hornblende"", ""pct"": ""35-40""}, {""mineral"": ""Plagioclase"", ""pct"": ""10-15""}, {""mineral"": ""Biotite"", ""pct"": ""5-8""}, {""mineral"": ""Pyroxene"", ""pct"": ""5""}, {""mineral"": ""Magnetite"", ""pct"": ""rare""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""8-10""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""2-3""}, {""mineral"": ""Chromite"", ""pct"": ""0.5""}, {""mineral"": ""Pyrite"", ""pct"": ""rare""}, {""mineral"": ""Apatite"", ""pct"": ""0.5""}]","Serpentine, saussurite, talc, chlorite, actinolite; acicular pyrrhotite and chromite along relict cleavage in pseudomorphs","Chromite-magnetite-pyrite-pyrrhotite-chalcopyrite paragenesis; chalcopyrite-pyrrhotite lenses 0.8-15 mm occupying ~20-25% of section; pyrrhotite dominant, chalcopyrite veinlets 0.1-0.5 mm crosscutting",Similar to OVD15-158.7/165.5 but strongly mineralised: main ore is evenly distributed chalcopyrite-pyrrhotite lenses up to 15 mm across (~20-25% of slide area).,label,
42638,D0308,OVD20-101.4,OVD20,101.4,English 41 Petrographic and Mineragraphic description.docx,,,mn,Weakly mineralised and altered melanocratic gabbro porphyry (porphyry-like fine-grained melanocratic gabbro),"Сулавтар хүдэржиж, хувирсан меланократ габбро порфир (Шигтгээ маягийн жижиг ширхэгтэй меланократ габбро)","Porphyry-like; groundmass poikilo-ophitic, hypidiomorphic; massive","[{""mineral"": ""Plagioclase"", ""pct"": ""30-35""}, {""mineral"": ""Hornblende"", ""pct"": ""30-35""}, {""mineral"": ""Serpentine-talc pseudomorph"", ""pct"": ""20-25""}, {""mineral"": ""Biotite"", ""pct"": ""5-10""}, {""mineral"": ""Quartz"", ""pct"": ""1-3""}, {""mineral"": ""Ilmenite"", ""pct"": ""rare""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""rare""}, {""mineral"": ""Chromite"", ""pct"": ""rare""}, {""mineral"": ""Magnetite"", ""pct"": ""rare""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""1-2""}, {""mineral"": ""Pyrite"", ""pct"": ""1-3""}, {""mineral"": ""Serpentine+saussurite+talc+actinolite+carbonate (secondary)"", ""pct"": ""5-8""}]","Serpentine, saussurite, talc, actinolite, carbonate; plagioclase to sericite-epidote-carbonate",Ilmenite-chromite-magnetite-pyrite-pyrrhotite-chalcopyrite paragenesis; chalcopyrite-pyrrhotite-pyrite lenses 1-3 mm with serpentine-talc pseudomorphs and late quartz-carbonate lenses; chromite segregated in pseudomorphs,"Porphyry-like melanocratic gabbro: hornblende and talc-serpentine-pseudomorph segregations (50-55%) in plagioclase-dominated groundmass; weak mineralisation, pyrite-dominant lenses.",label,
42653,D0309,OVD20-124.2,OVD20,124.2,English 41 Petrographic and Mineragraphic description.docx,,,en,Garnet-quartz-carbonate rock,Гранат-кварц-карбонатат чулуу,"Micro-granoblastic; weakly parallel, banded, lenticular","[{""mineral"": ""Carbonate (calcite)"", ""pct"": ""60-65""}, {""mineral"": ""Garnet"", ""pct"": ""15-20""}, {""mineral"": ""Cordierite?"", ""pct"": ""10-15""}, {""mineral"": ""Titanite"", ""pct"": ""rare""}, {""mineral"": ""Zircon"", ""pct"": ""rare""}, {""mineral"": ""Pyrite"", ""pct"": ""rare""}, {""mineral"": ""Quartz"", ""pct"": ""5-10""}]",,"Titanite-pyrite paragenesis; sparse leucoxenised titanite and white-yellow pyrite micro-grains, mostly with garnet and carbonate","Calcite-dominated granoblastic rock with aligned fabric, polyhedral garnet porphyroblasts (0.1-0.4 mm, titanite-zircon inclusions) in lenticular/banded clusters and possible cordierite porphyroblasts. Essentially barren.",label,
,D0310,OVD20-121,OVD20,121.0,English 41 Petrographic and Mineragraphic description.docx,,,en,Strongly mineralised and altered fine- to medium-grained peridotite,"Хүчтэй хүдэржиж, хувирсан жижиг дунд ширхэгтэй перидотит","Poikilo-ophitic, ophitic, panidiomorphic; massive","[{""mineral"": ""Altered olivine (iddingsite-serpentine pseudomorphs)"", ""pct"": ""30-35""}, {""mineral"": ""Hornblende"", ""pct"": ""20-25""}, {""mineral"": ""Monoclinic pyroxene"", ""pct"": ""10""}, {""mineral"": ""Plagioclase"", ""pct"": ""5-10""}, {""mineral"": ""Biotite"", ""pct"": ""5-10""}, {""mineral"": ""Magnetite"", ""pct"": ""0.5""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""8-10""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""5-8""}, {""mineral"": ""Pyrite"", ""pct"": ""rare""}, {""mineral"": ""Pentlandite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Chromite"", ""pct"": ""0.5""}, {""mineral"": ""Sphalerite"", ""pct"": ""rare""}]","Partial serpentinisation of olivine/pyroxene with abundant iddingsite; saussurite, talc, carbonate, chlorite","Chromite-magnetite-pyrrhotite-chalcopyrite paragenesis; ore lenses 0.5-6.0 mm, pyrrhotite 75-80% of lenses (0.3-8.0 mm) rimmed by chalcopyrite; pentlandite displaced by pyrrhotite/chalcopyrite; magnetite veinlet mesh in serpentine; single sphalerite grains",Described as identical to OVD21-116.1 (Innova report): partially serpentinised olivine-pyroxene-hornblende peridotite with strong Ni-Cu sulfide lens mineralisation tied to serpentinisation. Header reads OVD20-121 but microphoto caption reads 21-121 - hole attribution slightly ambiguous.,unmatched,"41-report id inconsistency: its microphoto is captioned '21-121', so this is most likely OVD021-121 (tag 43251); OVD020 has no sample at 121 m — left unmatched rather than force-joined"
47154,D0311,OVD22-7.8-9.0 (47154),OVD22,7.8,"22 р цооног зассан 14ш.docx (hole OVD22, 14 samples)",,,en,Uneven-grained pyroxene-bearing hornblendite,Жигд биш ширхэгтэй пироксентэй горнблендит (Hornblendite),"Granonematoblastic; weakly parallel, lenticular","[{""mineral"": ""Hornblende"", ""pct"": ""70-75""}, {""mineral"": ""Mon. pyroxene"", ""pct"": ""15-20""}, {""mineral"": ""Goethite"", ""pct"": ""3-5""}, {""mineral"": ""Pyrite"", ""pct"": ""single grains""}]","Sericite, chlorite, actinolite (hornblende margins to actinolite-chlorite)","Pyrite-goethite-hydrogoethite paragenesis; euhedral disseminated goethite 0.1-0.6 mm with hornblende, weakly zoned goethite lenses 1.0-3.0 mm; rare pyrite relicts inside goethite","Field description: breccia. Hornblendite dominated by 2-5 mm greenish-brown hornblende with interstitial unaltered monoclinic pyroxene (0.1-1.0 mm) as lens-like clusters, possibly relicts displaced by hornblende. Oxidised mineralisation (goethite after pyrite).",tag,
47155,D0312,OVD22-37-39 (47155),OVD22,37.0,"22 р цооног зассан 14ш.docx (hole OVD22, 14 samples)",,,mn,"Strongly altered, mineralised uneven-grained pyroxene-olivine-hornblende peridotite","Хүчтэй хувирч, хүдэржсэн жигд биш ширхэгтэй пироксен-оливин-эвэр хуурмагт перидотит","Panidiomorphic, poikilo-ophitic, subophitic; massive","[{""mineral"": ""Serpentinized olivine"", ""pct"": ""30-35""}, {""mineral"": ""Hornblende"", ""pct"": ""25-30""}, {""mineral"": ""Clinopyroxene"", ""pct"": ""10-15""}, {""mineral"": ""Orthopyroxene"", ""pct"": ""3-5""}, {""mineral"": ""Biotite (phlogopite)"", ""pct"": ""8-10""}, {""mineral"": ""Altered plagioclase"", ""pct"": ""5-8""}, {""mineral"": ""Chromite"", ""pct"": ""0.5-1.0""}, {""mineral"": ""Magnetite"", ""pct"": ""1-3""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""3-5""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""8-10""}, {""mineral"": ""Pentlandite"", ""pct"": ""1-2""}]","Serpentine (with minor talc), actinolite, chlorite, saussurite; biotite partly to chlorite-muscovite (probable fuchsite)","Chromite-magnetite-pentlandite-pyrrhotite-chalcopyrite paragenesis; magnetite veinlets along olivine mesh; pyrrhotite-pentlandite-chalcopyrite intergrowth lenses 1-8 mm evenly distributed, associated with serpentinized olivine","Field: mineralized gabbro. Peridotite of serpentinized olivine (6-8-sided, magnetite-veined), brown hornblende, clino- and orthopyroxene, phlogopite and minor saussuritized plagioclase. Strong Ni-Cu sulfide mineralisation as disseminations, mesh veinlets and 1-8 mm lenses.",tag,
47156,D0313,OVD22-45-47 (47156),OVD22,45.0,"22 р цооног зассан 14ш.docx (hole OVD22, 14 samples)",,,mn,"Strongly altered, mineralised uneven-grained hornblende peridotite","Хүчтэй хувирч, хүдэржсэн жигд биш ширхэгтэй эвэр хуурмагт перидотит","Panidiomorphic, poikilo-ophitic, subophitic; massive","[{""mineral"": ""Serpentinized olivine"", ""pct"": ""30-35""}, {""mineral"": ""Hornblende"", ""pct"": ""30-35""}, {""mineral"": ""Clinopyroxene"", ""pct"": ""5-8""}, {""mineral"": ""Orthopyroxene"", ""pct"": ""few""}, {""mineral"": ""Biotite (phlogopite)"", ""pct"": ""10""}, {""mineral"": ""Altered plagioclase"", ""pct"": ""8-10""}, {""mineral"": ""Chromite"", ""pct"": ""few""}, {""mineral"": ""Magnetite"", ""pct"": ""3""}, {""mineral"": ""Chalcopyrite"", ""pct"": ""1-3""}, {""mineral"": ""Pyrrhotite"", ""pct"": ""8-10""}, {""mineral"": ""Pentlandite"", ""pct"": ""1""}]","Serpentine, talc, actinolite, saussurite, fuchsite-muscovite",Chromite-magnetite-pentlandite-pyrrhotite-chalcopyrite paragenesis; magnetite mesh veinlets with serpentine; sulfide lenses 0.5-10 mm evenly distributed with serpentinized olivine,Same rock as sample 47155 but with slightly less pyroxene and more biotite. Field: mineralized gabbro. Intense serpentinization with magnetite mesh; pyrrhotite-pentlandite-chalcopyrite lens mineralisation.,tag,
